id,Rain,Temp Min,Date,Month,Year,is_rainy,is_winter,is_summer
22105,0,23.02000046,10,7,2011,1,0,0
22106,0,23.39999962,11,7,2011,1,0,0
22107,0,23.23999977,12,7,2011,1,0,0
22108,21.41510963,21.84000015,13,7,2011,1,0,0
22109,23.53646278,21.45000076,14,7,2011,1,0,0
22110,4.204754353,22.10000038,15,7,2011,1,0,0
22111,0.460775971,22.37999916,16,7,2011,1,0,0
22112,15.62529659,22.95999908,17,7,2011,1,0,0
22113,0.436787605,23.45000076,18,7,2011,1,0,0
22114,0,23.57999992,19,7,2011,1,0,0
22115,0,23.57999992,20,7,2011,1,0,0
22116,0.873575211,23.35000038,21,7,2011,1,0,0
22117,0,23.11000061,22,7,2011,1,0,0
22118,8.877230644,22.77000046,23,7,2011,1,0,0
22119,7.250294685,22.17000008,24,7,2011,1,0,0
22120,4.893933773,22.48999977,25,7,2011,1,0,0
22121,27.65295792,22.23999977,26,7,2011,1,0,0
22122,2.091897488,22.56999969,27,7,2011,1,0,0
22123,0,22.59000015,28,7,2011,1,0,0
22124,6.678898335,22.81999969,29,7,2011,1,0,0
22125,3.698377609,22.28000069,30,7,2011,1,0,0
22126,0.174715057,22.06999969,31,7,2011,1,0,0
22127,0,22.43000031,1,8,2011,1,0,0
22128,3.711598396,22.52000046,2,8,2011,1,0,0
22129,0,22.69000053,3,8,2011,1,0,0
22130,0,22.26000023,4,8,2011,1,0,0
22131,3.338930845,22.61000061,5,8,2011,1,0,0
22132,0,23.13999939,6,8,2011,1,0,0
22133,1.198267698,23.12999916,7,8,2011,1,0,0
22134,0.241527244,22.90999985,8,8,2011,1,0,0
22135,0.161018163,23.15999985,9,8,2011,1,0,0
22136,0,23.34000015,10,8,2011,1,0,0
22137,0,23.25,11,8,2011,1,0,0
22138,0,23.73999977,12,8,2011,1,0,0
22139,1.482540965,23.22999954,13,8,2011,1,0,0
22140,1.490545988,22.77000046,14,8,2011,1,0,0
22141,0.885599852,23.04999924,15,8,2011,1,0,0
22142,2.737308741,23.12999916,16,8,2011,1,0,0
22143,0,22.84000015,17,8,2011,1,0,0
22144,0.513522685,23.12000084,18,8,2011,1,0,0
22145,7.765712738,22.34000015,19,8,2011,1,0,0
22146,8.58620739,22.01000023,20,8,2011,1,0,0
22147,48.24046707,21.97999954,21,8,2011,1,0,0
22148,68.122612,22.03000069,22,8,2011,1,0,0
22149,0,23.04000092,23,8,2011,1,0,0
22150,5.847404957,22.01000023,24,8,2011,1,0,0
22151,34.66397476,21.45000076,25,8,2011,1,0,0
22152,0.961424708,21.29999924,26,8,2011,1,0,0
22153,3.338930845,20.84000015,27,8,2011,1,0,0
22154,1.906308413,21.37999916,28,8,2011,1,0,0
22155,3.718790054,22.18000031,29,8,2011,1,0,0
22156,0,22.22999954,30,8,2011,1,0,0
22157,5.878821373,22.44000053,31,8,2011,1,0,0
22158,18.72546005,22.57999992,1,9,2011,1,0,0
22159,3.950751066,22.29999924,2,9,2011,1,0,0
22160,0,22.45999908,3,9,2011,1,0,0
22161,0,22.73999977,4,9,2011,1,0,0
22162,6.540261745,22.20000076,5,9,2011,1,0,0
22163,0,22.62999916,6,9,2011,1,0,0
22164,0,22.76000023,7,9,2011,1,0,0
22165,5.505037785,21.82999992,8,9,2011,1,0,0
22166,0,22.52000046,9,9,2011,1,0,0
22167,0,22.77000046,10,9,2011,1,0,0
22168,0,22.92000008,11,9,2011,1,0,0
22169,0,23.12999916,12,9,2011,1,0,0
22170,0,22.89999962,13,9,2011,1,0,0
22171,2.254400492,22.78000069,14,9,2011,1,0,0
22172,3.22987771,22.40999985,15,9,2011,1,0,0
22173,5.380259037,23.03000069,16,9,2011,1,0,0
22174,0,22.63999939,17,9,2011,1,0,0
22175,0,22.93000031,18,9,2011,1,0,0
22176,0.805090785,23.20000076,19,9,2011,1,0,0
22177,0,22.77000046,20,9,2011,1,0,0
22178,0.161018163,22.84000015,21,9,2011,1,0,0
22179,0.331550956,22.45999908,22,9,2011,1,0,0
22180,0.127992809,22.72999954,23,9,2011,1,0,0
22181,0,22.65999985,24,9,2011,1,0,0
22182,0,22.68000031,25,9,2011,1,0,0
22183,0,22.78000069,26,9,2011,1,0,0
22184,0,22.40999985,27,9,2011,1,0,0
22185,0.660575926,23.22999954,28,9,2011,1,0,0
22186,9.564916611,22.94000053,29,9,2011,1,0,0
22187,9.997763634,21.75,30,9,2011,1,0,0
22188,0,22.38999939,1,10,2011,1,0,0
22189,0,22.82999992,2,10,2011,1,0,0
22190,0,23.30999947,3,10,2011,1,0,0
22191,23.039114,22.22999954,4,10,2011,1,0,0
22192,0,21.94000053,5,10,2011,1,0,0
22193,0,21.69000053,6,10,2011,1,0,0
22194,0,22.12999916,7,10,2011,1,0,0
22195,0.161018163,22.48999977,8,10,2011,1,0,0
22196,0,22.36000061,9,10,2011,1,0,0
22197,0,22.90999985,10,10,2011,1,0,0
22198,20.4299202,22.20999908,11,10,2011,1,0,0
22199,0,22.61000061,12,10,2011,1,0,0
22200,5.328090668,22.05999947,13,10,2011,1,0,0
22201,0,22.95000076,14,10,2011,1,0,0
22202,0,22.70999908,15,10,2011,1,0,0
22203,0,22.28000069,16,10,2011,1,0,0
22204,0,21.65999985,17,10,2011,1,0,0
22205,0,21.23999977,18,10,2011,1,0,0
22206,0,20.85000038,19,10,2011,1,0,0
22207,0,20.98999977,20,10,2011,1,0,0
22208,0,21.23999977,21,10,2011,1,0,0
22209,0,20.52000046,22,10,2011,1,0,0
22210,0,20.22999954,23,10,2011,1,0,0
22211,0,20.01000023,24,10,2011,1,0,0
22212,0,20.32999992,25,10,2011,1,0,0
22213,0,20.62000084,26,10,2011,1,0,0
22214,0,20.64999962,27,10,2011,1,0,0
22215,0,20.92000008,28,10,2011,1,0,0
22216,0,20.59000015,29,10,2011,1,0,0
22217,0,19.89999962,30,10,2011,1,0,0
22218,0,19.5,31,10,2011,1,0,0
22219,0,20.54000092,1,11,2011,1,0,0
22220,0,20.85000038,2,11,2011,1,0,0
22221,7.533627033,20.82999992,3,11,2011,1,0,0
22222,0.644072652,20.12000084,4,11,2011,1,0,0
22223,0,19.26000023,5,11,2011,1,0,0
22224,0,17.20000076,6,11,2011,1,0,0
22225,0,17.17000008,7,11,2011,1,0,0
22226,0,17.12999916,8,11,2011,1,0,0
22227,0,17.60000038,9,11,2011,1,0,0
22228,0,16.54000092,10,11,2011,1,0,0
22229,0,16.94000053,11,11,2011,1,0,0
22230,0,17.68000031,12,11,2011,1,0,0
22231,0,17.89999962,13,11,2011,1,0,0
22232,0,18.53000069,14,11,2011,1,0,0
22233,0,18.73999977,15,11,2011,1,0,0
22234,0,17.05999947,16,11,2011,1,0,0
22235,0,15.52000046,17,11,2011,1,0,0
22236,0,15.94999981,18,11,2011,1,0,0
22237,0,15.53999996,19,11,2011,1,0,0
22238,0,15.80000019,20,11,2011,1,0,0
22239,0,16.22999954,21,11,2011,1,0,0
22240,0,15.61999989,22,11,2011,1,0,0
22241,0,16.57999992,23,11,2011,1,0,0
22242,0,16.15999985,24,11,2011,1,0,0
22243,0,17.15999985,25,11,2011,1,0,0
22244,0,18.18000031,26,11,2011,1,0,0
22245,0,19.45000076,27,11,2011,1,0,0
22246,0,19.22999954,28,11,2011,1,0,0
22247,0,18.19000053,29,11,2011,1,0,0
22248,0,18.20000076,30,11,2011,1,0,0
22249,0,17.37000084,1,12,2011,0,1,0
22250,0,16.57999992,2,12,2011,0,1,0
22251,0,16.14999962,3,12,2011,0,1,0
22252,0,16.02000046,4,12,2011,0,1,0
22253,0,16.37999916,5,12,2011,0,1,0
22254,0,16.88999939,6,12,2011,0,1,0
22255,0,16.25,7,12,2011,0,1,0
22256,0,15.01000023,8,12,2011,0,1,0
22257,0,15.64000034,9,12,2011,0,1,0
22258,0,16.20000076,10,12,2011,0,1,0
22259,0,17.47999954,11,12,2011,0,1,0
22260,0,17.54000092,12,12,2011,0,1,0
22261,0,17.25,13,12,2011,0,1,0
22262,0,15.56000042,14,12,2011,0,1,0
22263,0,14.39000034,15,12,2011,0,1,0
22264,0,14.81000042,16,12,2011,0,1,0
22265,0,14.96000004,17,12,2011,0,1,0
22266,0,14.51000023,18,12,2011,0,1,0
22267,0,15.09000015,19,12,2011,0,1,0
22268,0,14.40999985,20,12,2011,0,1,0
22269,0,14.01000023,21,12,2011,0,1,0
22270,0,13.94999981,22,12,2011,0,1,0
22271,0,14.67000008,23,12,2011,0,1,0
22272,0,13.81999969,24,12,2011,0,1,0
22273,0,12.60000038,25,12,2011,0,1,0
22274,0,12.77000046,26,12,2011,0,1,0
22275,0,13.07999992,27,12,2011,0,1,0
22276,0,13.64000034,28,12,2011,0,1,0
22277,0,13.56999969,29,12,2011,0,1,0
22278,0,16.95000076,30,12,2011,0,1,0
22279,0,18.44000053,31,12,2011,0,1,0
22280,0,18.04000092,1,1,2012,0,1,0
22281,1.100959897,18.11000061,2,1,2012,0,1,0
22282,0,17.87000084,3,1,2012,0,1,0
22283,0,17.53000069,4,1,2012,0,1,0
22284,0,17.26000023,5,1,2012,0,1,0
22285,0,17.85000038,6,1,2012,0,1,0
22286,0,17.06999969,7,1,2012,0,1,0
22287,0,17.60000038,8,1,2012,0,1,0
22288,0,16.92000008,9,1,2012,0,1,0
22289,0,16.12999916,10,1,2012,0,1,0
22290,0,15.32999992,11,1,2012,0,1,0
22291,0,13.85000038,12,1,2012,0,1,0
22292,0,12.72999954,13,1,2012,0,1,0
22293,0,11.60000038,14,1,2012,0,1,0
22294,0,10.10999966,15,1,2012,0,1,0
22295,0,10.39000034,16,1,2012,0,1,0
22296,0,11.46000004,17,1,2012,0,1,0
22297,0,12.97999954,18,1,2012,0,1,0
22298,0,13.31000042,19,1,2012,0,1,0
22299,0,14.35000038,20,1,2012,0,1,0
22300,0,14.69999981,21,1,2012,0,1,0
22301,0,15.03999996,22,1,2012,0,1,0
22302,0,15.94999981,23,1,2012,0,1,0
22303,0,16.94000053,24,1,2012,0,1,0
22304,0,16.54999924,25,1,2012,0,1,0
22305,0,16.30999947,26,1,2012,0,1,0
22306,0,15.53999996,27,1,2012,0,1,0
22307,0,16.38999939,28,1,2012,0,1,0
22308,0,17.47999954,29,1,2012,0,1,0
22309,0,16.97999954,30,1,2012,0,1,0
22310,0,15.93999958,31,1,2012,0,1,0
22311,0,16.23999977,1,2,2012,0,1,0
22312,0,16.54000092,2,2,2012,0,1,0
22313,0,16.11000061,3,2,2012,0,1,0
22314,0,15.35000038,4,2,2012,0,1,0
22315,0,16.30999947,5,2,2012,0,1,0
22316,0,16.69000053,6,2,2012,0,1,0
22317,0,16.5,7,2,2012,0,1,0
22318,0,17.12999916,8,2,2012,0,1,0
22319,0,16.26000023,9,2,2012,0,1,0
22320,0,15.67000008,10,2,2012,0,1,0
22321,0,16.87999916,11,2,2012,0,1,0
22322,0,18.02000046,12,2,2012,0,1,0
22323,0,18.28000069,13,2,2012,0,1,0
22324,0,18.47999954,14,2,2012,0,1,0
22325,0,19,15,2,2012,0,1,0
22326,0,18.89999962,16,2,2012,0,1,0
22327,0,18.55999947,17,2,2012,0,1,0
22328,0,18.42000008,18,2,2012,0,1,0
22329,0,17.14999962,19,2,2012,0,1,0
22330,0,17.77000046,20,2,2012,0,1,0
22331,0,17.86000061,21,2,2012,0,1,0
22332,0,18.13999939,22,2,2012,0,1,0
22333,0,18.70000076,23,2,2012,0,1,0
22334,0,18.39999962,24,2,2012,0,1,0
22335,0,18.37000084,25,2,2012,0,1,0
22336,0,18,26,2,2012,0,1,0
22337,0,17.87999916,27,2,2012,0,1,0
22338,0,18.89999962,28,2,2012,0,1,0
22339,0,19.09000015,29,2,2012,0,1,0
22340,0,18.40999985,1,3,2012,0,0,1
22341,0,18.14999962,2,3,2012,0,0,1
22342,0,18.22999954,3,3,2012,0,0,1
22343,0,18.63999939,4,3,2012,0,0,1
22344,0,18.76000023,5,3,2012,0,0,1
22345,0,20.02000046,6,3,2012,0,0,1
22346,0,19.93000031,7,3,2012,0,0,1
22347,0,19.65999985,8,3,2012,0,0,1
22348,0,18.52000046,9,3,2012,0,0,1
22349,0,18.17000008,10,3,2012,0,0,1
22350,0,19.54000092,11,3,2012,0,0,1
22351,0,20.79999924,12,3,2012,0,0,1
22352,0,21.21999931,13,3,2012,0,0,1
22353,0,21.32999992,14,3,2012,0,0,1
22354,0,20.06999969,15,3,2012,0,0,1
22355,0,20.88999939,16,3,2012,0,0,1
22356,0,21.68000031,17,3,2012,0,0,1
22357,0,22.60000038,18,3,2012,0,0,1
22358,0,22,19,3,2012,0,0,1
22359,0,21.87000084,20,3,2012,0,0,1
22360,0,22.28000069,21,3,2012,0,0,1
22361,0,22.97999954,22,3,2012,0,0,1
22362,0,22.28000069,23,3,2012,0,0,1
22363,0,20.5,24,3,2012,0,0,1
22364,0,20.78000069,25,3,2012,0,0,1
22365,0,21.39999962,26,3,2012,0,0,1
22366,0,21.78000069,27,3,2012,0,0,1
22367,0,22.30999947,28,3,2012,0,0,1
22368,0,22.04000092,29,3,2012,0,0,1
22369,0,24.17000008,30,3,2012,0,0,1
22370,0,23.93000031,31,3,2012,0,0,1
22371,0,24.11000061,1,4,2012,0,0,1
22372,0,23.26000023,2,4,2012,0,0,1
22373,0,23.72999954,3,4,2012,0,0,1
22374,0,23.79999924,4,4,2012,0,0,1
22375,0.483054489,24.02000046,5,4,2012,0,0,1
22376,0,24.77000046,6,4,2012,0,0,1
22377,0,24.77000046,7,4,2012,0,0,1
22378,0,24.15999985,8,4,2012,0,0,1
22379,0,24.67000008,9,4,2012,0,0,1
22380,0,25.34000015,10,4,2012,0,0,1
22381,0.331550956,25.10000038,11,4,2012,0,0,1
22382,0.533941031,23.78000069,12,4,2012,0,0,1
22383,5.037177563,22.55999947,13,4,2012,0,0,1
22384,0,24.76000023,14,4,2012,0,0,1
22385,3.457498312,24.34000015,15,4,2012,0,0,1
22386,0,25.30999947,16,4,2012,0,0,1
22387,1.401660919,26.31999969,17,4,2012,0,0,1
22388,0,25.90999985,18,4,2012,0,0,1
22389,0,25.67000008,19,4,2012,0,0,1
22390,0,25.85000038,20,4,2012,0,0,1
22391,0,25.89999962,21,4,2012,0,0,1
22392,0,26.45000076,22,4,2012,0,0,1
22393,8.740208626,25.42000008,23,4,2012,0,0,1
22394,0,24.56999969,24,4,2012,0,0,1
22395,0,25.89999962,25,4,2012,0,0,1
22396,0,25.65999985,26,4,2012,0,0,1
22397,0,24.76000023,27,4,2012,0,0,1
22398,0,24.72999954,28,4,2012,0,0,1
22399,0,25.38999939,29,4,2012,0,0,1
22400,0,25.68000031,30,4,2012,0,0,1
22401,0,25.94000053,1,5,2012,0,0,1
22402,0,25.65999985,2,5,2012,0,0,1
22403,0,25.26000023,3,5,2012,0,0,1
22404,0,25.79000092,4,5,2012,0,0,1
22405,0,25.97999954,5,5,2012,0,0,1
22406,0,26.12000084,6,5,2012,0,0,1
22407,0,26.94000053,7,5,2012,0,0,1
22408,0.440383941,25.97999954,8,5,2012,0,0,1
22409,0,25.88999939,9,5,2012,0,0,1
22410,0,26.69000053,10,5,2012,0,0,1
22411,0,25.01000023,11,5,2012,0,0,1
22412,0.663101912,26.12999916,12,5,2012,0,0,1
22413,0,24.73999977,13,5,2012,0,0,1
22414,0,25.70999908,14,5,2012,0,0,1
22415,0,26.77000046,15,5,2012,0,0,1
22416,0,26.19000053,16,5,2012,0,0,1
22417,0,26.56999969,17,5,2012,0,0,1
22418,0,26.65999985,18,5,2012,0,0,1
22419,0,27.37999916,19,5,2012,0,0,1
22420,0,27.89999962,20,5,2012,0,0,1
22421,0,27.79999924,21,5,2012,0,0,1
22422,0,27.77000046,22,5,2012,0,0,1
22423,0,28,23,5,2012,0,0,1
22424,0,28.15999985,24,5,2012,0,0,1
22425,0,28.06999969,25,5,2012,0,0,1
22426,0,28.29000092,26,5,2012,0,0,1
22427,0,29.05999947,27,5,2012,0,0,1
22428,0,28.64999962,28,5,2012,0,0,1
22429,0,27.80999947,29,5,2012,0,0,1
22430,0,28.45999908,30,5,2012,0,0,1
22431,0,28.90999985,31,5,2012,0,0,1
22432,0,28.34000015,1,6,2012,0,0,1
22433,0,27.90999985,2,6,2012,0,0,1
22434,0,28.12999916,3,6,2012,0,0,1
22435,0,28.65999985,4,6,2012,0,0,1
22436,0,27.48999977,5,6,2012,0,0,1
22437,0,26.19000053,6,6,2012,0,0,1
22438,0,26.37000084,7,6,2012,0,0,1
22439,0,26.64999962,8,6,2012,0,0,1
22440,0,26.92000008,9,6,2012,0,0,1
22441,0,25.22999954,10,6,2012,0,0,1
22442,0.22019197,24.93000031,11,6,2012,0,0,1
22443,0,25.34000015,12,6,2012,0,0,1
22444,0,26.04000092,13,6,2012,0,0,1
22445,0,26.29000092,14,6,2012,0,0,1
22446,2.47372818,25.86000061,15,6,2012,0,0,1
22447,0.703246534,24.59000015,16,6,2012,0,0,1
22448,5.960744858,23.95000076,17,6,2012,0,0,1
22449,56.9683876,22.44000053,18,6,2012,0,0,1
22450,29.42076683,21.25,19,6,2012,0,0,1
22451,2.072725773,22.63999939,20,6,2012,0,0,1
22452,0.161018163,23.34000015,21,6,2012,0,0,1
22453,0.120763622,23.62000084,22,6,2012,0,0,1
22454,0,24.36000061,23,6,2012,0,0,1
22455,0,25.02000046,24,6,2012,0,0,1
22456,0,25.30999947,25,6,2012,0,0,1
22457,28.85178566,23.38999939,26,6,2012,0,0,1
22458,6.34904623,23.02000046,27,6,2012,0,0,1
22459,0,23.68000031,28,6,2012,0,0,1
22460,0,24.17000008,29,6,2012,0,0,1
22461,2.230833054,23.70999908,30,6,2012,0,0,1
22462,0.98027283,23.77000046,1,7,2012,1,0,0
22463,0,23.04999924,2,7,2012,1,0,0
22464,0,23.12999916,3,7,2012,1,0,0
22465,0,23.46999931,4,7,2012,1,0,0
22466,0,23.96999931,5,7,2012,1,0,0
22467,0,23.75,6,7,2012,1,0,0
22468,12.29919624,23.11000061,7,7,2012,1,0,0
22469,0.365572333,23.05999947,8,7,2012,1,0,0
22470,0.500590324,23.21999931,9,7,2012,1,0,0
22471,0.594360888,22.87000084,10,7,2012,1,0,0
22472,0.436787605,23.38999939,11,7,2012,1,0,0
22473,0,23.87999916,12,7,2012,1,0,0
22474,0,24.44000053,13,7,2012,1,0,0
22475,14.96585083,23.13999939,14,7,2012,1,0,0
22476,2.360301733,22.82999992,15,7,2012,1,0,0
22477,3.994656801,22.89999962,16,7,2012,1,0,0
22478,0,22.67000008,17,7,2012,1,0,0
22479,23.79885101,22.28000069,18,7,2012,1,0,0
22480,0.917803586,23.01000023,19,7,2012,1,0,0
22481,3.639555454,22.29000092,20,7,2012,1,0,0
22482,97.75841522,22.07999992,21,7,2012,1,0,0
22483,3.349908113,21.92000008,22,7,2012,1,0,0
22484,0,22.72999954,23,7,2012,1,0,0
22485,0,22.95000076,24,7,2012,1,0,0
22486,0,23.18000031,25,7,2012,1,0,0
22487,14.6279335,22.57999992,26,7,2012,1,0,0
22488,0,22.29000092,27,7,2012,1,0,0
22489,0.609251738,22.27000046,28,7,2012,1,0,0
22490,18.066185,22.14999962,29,7,2012,1,0,0
22491,10.05519867,22.34000015,30,7,2012,1,0,0
22492,0.420826405,22.76000023,31,7,2012,1,0,0
22493,5.173239231,22.11000061,1,8,2012,1,0,0
22494,7.130230904,22.54000092,2,8,2012,1,0,0
22495,9.851272583,22.02000046,3,8,2012,1,0,0
22496,1.407044053,22.29000092,4,8,2012,1,0,0
22497,0.174715057,22.44000053,5,8,2012,1,0,0
22498,0.655181408,23.23999977,6,8,2012,1,0,0
22499,5.337052345,22.89999962,7,8,2012,1,0,0
22500,0.360708356,22.95999908,8,8,2012,1,0,0
22501,2.762805939,22.78000069,9,8,2012,1,0,0
22502,3.776262999,22.45000076,10,8,2012,1,0,0
22503,0.586064816,22.79000092,11,8,2012,1,0,0
22504,10.00796127,22.45000076,12,8,2012,1,0,0
22505,0.157573298,22.27000046,13,8,2012,1,0,0
22506,0,23.10000038,14,8,2012,1,0,0
22507,0.953510761,22.92000008,15,8,2012,1,0,0
22508,0.480944484,23.02000046,16,8,2012,1,0,0
22509,0,23.60000038,17,8,2012,1,0,0
22510,8.437152863,23.04000092,18,8,2012,1,0,0
22511,1.322119117,22.02000046,19,8,2012,1,0,0
22512,0,22.62000084,20,8,2012,1,0,0
22513,0,23.39999962,21,8,2012,1,0,0
22514,0,23.07999992,22,8,2012,1,0,0
22515,0,23.29999924,23,8,2012,1,0,0
22516,0.577768683,22.55999947,24,8,2012,1,0,0
22517,6.080742836,23.37000084,25,8,2012,1,0,0
22518,21.19739723,21.85000038,26,8,2012,1,0,0
22519,12.45090866,22.12999916,27,8,2012,1,0,0
22520,16.92534828,22.36000061,28,8,2012,1,0,0
22521,3.781128168,22.72999954,29,8,2012,1,0,0
22522,0,22.56999969,30,8,2012,1,0,0
22523,1.329153299,22.12000084,31,8,2012,1,0,0
22524,1.921865582,22.64999962,1,9,2012,1,0,0
22525,0,23.17000008,2,9,2012,1,0,0
22526,11.19865608,21.55999947,3,9,2012,1,0,0
22527,28.00594711,21.96999931,4,9,2012,1,0,0
22528,0,21.92000008,5,9,2012,1,0,0
22529,0,22.62000084,6,9,2012,1,0,0
22530,0,22.54000092,7,9,2012,1,0,0
22531,0,22.97999954,8,9,2012,1,0,0
22532,0,22.82999992,9,9,2012,1,0,0
22533,0,22.47999954,10,9,2012,1,0,0
22534,17.5280571,22.23999977,11,9,2012,1,0,0
22535,0,22.32999992,12,9,2012,1,0,0
22536,7.479500294,22.59000015,13,9,2012,1,0,0
22537,0,22.67000008,14,9,2012,1,0,0
22538,0,22.40999985,15,9,2012,1,0,0
22539,1.089421034,22.36000061,16,9,2012,1,0,0
22540,0,22.79000092,17,9,2012,1,0,0
22541,0.180354178,22.61000061,18,9,2012,1,0,0
22542,3.478847027,22.54999924,19,9,2012,1,0,0
22543,18.55962563,22.80999947,20,9,2012,1,0,0
22544,3.614097357,22.12000084,21,9,2012,1,0,0
22545,13.72058487,22.5,22,9,2012,1,0,0
22546,1.502951503,22.55999947,23,9,2012,1,0,0
22547,0,22.62000084,24,9,2012,1,0,0
22548,0,22.29999924,25,9,2012,1,0,0
22549,0,22.45999908,26,9,2012,1,0,0
22550,1.446111321,22.36000061,27,9,2012,1,0,0
22551,0,22.35000038,28,9,2012,1,0,0
22552,0,22.73999977,29,9,2012,1,0,0
22553,7.04688549,22.35000038,30,9,2012,1,0,0
22554,8.52144146,21.65999985,1,10,2012,1,0,0
22555,31.01125717,21.40999985,2,10,2012,1,0,0
22556,25.30174446,20.92000008,3,10,2012,1,0,0
22557,3.720775604,21.81999969,4,10,2012,1,0,0
22558,0,22.48999977,5,10,2012,1,0,0
22559,1.666866422,22.71999931,6,10,2012,1,0,0
22560,3.518586874,22.04999924,7,10,2012,1,0,0
22561,0,21.98999977,8,10,2012,1,0,0
22562,0,20.69000053,9,10,2012,1,0,0
22563,0,19.87999916,10,10,2012,1,0,0
22564,0,20.01000023,11,10,2012,1,0,0
22565,0,19.02000046,12,10,2012,1,0,0
22566,0,19.14999962,13,10,2012,1,0,0
22567,0,18.75,14,10,2012,1,0,0
22568,0,18.77000046,15,10,2012,1,0,0
22569,0,19,16,10,2012,1,0,0
22570,0,19.21999931,17,10,2012,1,0,0
22571,0,19.42000008,18,10,2012,1,0,0
22572,0,19.57999992,19,10,2012,1,0,0
22573,0,21.25,20,10,2012,1,0,0
22574,4.841418743,21.35000038,21,10,2012,1,0,0
22575,1.948249578,20.95000076,22,10,2012,1,0,0
22576,2.841510057,20.84000015,23,10,2012,1,0,0
22577,0,20.87000084,24,10,2012,1,0,0
22578,0,20.65999985,25,10,2012,1,0,0
22579,0,20.97999954,26,10,2012,1,0,0
22580,0,19.76000023,27,10,2012,1,0,0
22581,0,19.69000053,28,10,2012,1,0,0
22582,0,18.77000046,29,10,2012,1,0,0
22583,0,18.12000084,30,10,2012,1,0,0
22584,0,17.79000092,31,10,2012,1,0,0
22585,0,19.81999969,1,11,2012,1,0,0
22586,35.17368698,19.51000023,2,11,2012,1,0,0
22587,10.13243961,20.26000023,3,11,2012,1,0,0
22588,1.066306829,20.70000076,4,11,2012,1,0,0
22589,0,19.79999924,5,11,2012,1,0,0
22590,0,19.26000023,6,11,2012,1,0,0
22591,0,19.47999954,7,11,2012,1,0,0
22592,0,19.26000023,8,11,2012,1,0,0
22593,0,19.03000069,9,11,2012,1,0,0
22594,0,17.28000069,10,11,2012,1,0,0
22595,0,17.54999924,11,11,2012,1,0,0
22596,0,16.81999969,12,11,2012,1,0,0
22597,0,15.52000046,13,11,2012,1,0,0
22598,0,15.25,14,11,2012,1,0,0
22599,0,15.11999989,15,11,2012,1,0,0
22600,0,13.84000015,16,11,2012,1,0,0
22601,0,13.18000031,17,11,2012,1,0,0
22602,0,12.59000015,18,11,2012,1,0,0
22603,0,13.14000034,19,11,2012,1,0,0
22604,0,15.42000008,20,11,2012,1,0,0
22605,0,17.12000084,21,11,2012,1,0,0
22606,0,19.17000008,22,11,2012,1,0,0
22607,0,19.52000046,23,11,2012,1,0,0
22608,0,19.15999985,24,11,2012,1,0,0
22609,0,18.75,25,11,2012,1,0,0
22610,0,19.19000053,26,11,2012,1,0,0
22611,0,18.40999985,27,11,2012,1,0,0
22612,0,17.54999924,28,11,2012,1,0,0
22613,0,17.06999969,29,11,2012,1,0,0
22614,0,17.04000092,30,11,2012,1,0,0
22615,0,16.79000092,1,12,2012,0,1,0
22616,0,16.88999939,2,12,2012,0,1,0
22617,0,15.26000023,3,12,2012,0,1,0
22618,0,15.77999973,4,12,2012,0,1,0
22619,0,17.5,5,12,2012,0,1,0
22620,0,17.78000069,6,12,2012,0,1,0
22621,0,17.18000031,7,12,2012,0,1,0
22622,0,17.39999962,8,12,2012,0,1,0
22623,0,17.71999931,9,12,2012,0,1,0
22624,0,16.97999954,10,12,2012,0,1,0
22625,0,17.20999908,11,12,2012,0,1,0
22626,0,17.09000015,12,12,2012,0,1,0
22627,0,17.78000069,13,12,2012,0,1,0
22628,0,17.87999916,14,12,2012,0,1,0
22629,0,17.01000023,15,12,2012,0,1,0
22630,0,15.68999958,16,12,2012,0,1,0
22631,0,16.21999931,17,12,2012,0,1,0
22632,0,15.43000031,18,12,2012,0,1,0
22633,0,14.55000019,19,12,2012,0,1,0
22634,0,14.56000042,20,12,2012,0,1,0
22635,0,15,21,12,2012,0,1,0
22636,0,15.32999992,22,12,2012,0,1,0
22637,0,14.61999989,23,12,2012,0,1,0
22638,0,15.36999989,24,12,2012,0,1,0
22639,0,14.85999966,25,12,2012,0,1,0
22640,0,13.72999954,26,12,2012,0,1,0
22641,0,13.17000008,27,12,2012,0,1,0
22642,0,12.68999958,28,12,2012,0,1,0
22643,0,14.18999958,29,12,2012,0,1,0
22644,0,17,30,12,2012,0,1,0
22645,0,18.86000061,31,12,2012,0,1,0
22646,0,18.97999954,1,1,2013,0,1,0
22647,0,19.47999954,2,1,2013,0,1,0
22648,0.259364039,19.21999931,3,1,2013,0,1,0
22649,0,19.35000038,4,1,2013,0,1,0
22650,0,18.61000061,5,1,2013,0,1,0
22651,0,18.89999962,6,1,2013,0,1,0
22652,0,19.02000046,7,1,2013,0,1,0
22653,0,18.59000015,8,1,2013,0,1,0
22654,0,17.73999977,9,1,2013,0,1,0
22655,0,16.40999985,10,1,2013,0,1,0
22656,0,15.69999981,11,1,2013,0,1,0
22657,0,14.35000038,12,1,2013,0,1,0
22658,0,13.32999992,13,1,2013,0,1,0
22659,0,14.02000046,14,1,2013,0,1,0
22660,0,14.32999992,15,1,2013,0,1,0
22661,0,16.38999939,16,1,2013,0,1,0
22662,0,16.88999939,17,1,2013,0,1,0
22663,0,16.42000008,18,1,2013,0,1,0
