id,Date,Rain,Temp Max,Temp Min
3575,15-10-1960,0.0,32.29999924,21.27000046
3576,16-10-1960,0.0,33.04000092,19.85000038
3577,17-10-1960,0.0,33.40000153,20.04000092
3578,18-10-1960,0.0,33.34999847,19.63999939
3579,19-10-1960,0.0,33.43999863,20.02000046
3580,20-10-1960,0.0,33.58000183,19.95999908
3581,21-10-1960,0.0,33.47000122,21.04000092
3582,22-10-1960,0.0,32.56999969,21.20999908
3583,23-10-1960,0.0,31.44000053,18.78000069
3584,24-10-1960,0.0,31.11000061,19.61000061
3585,25-10-1960,0.0,31.47999954,20.10000038
3586,26-10-1960,0.0,31.20000076,19.30999947
3587,27-10-1960,0.0,30.78000069,18.73999977
3588,28-10-1960,0.0,30.78000069,18.57999992
3589,29-10-1960,0.0,30.98999977,18.15999985
3590,30-10-1960,0.0,30.44000053,18.19000053
3591,31-10-1960,0.0,30.71999931,19.81999969
3592,11-01-1960,0.0,31.20000076,20.14999962
3593,11-02-1960,0.0,29.31999969,19.76000023
3594,11-03-1960,0.0,29.27000046,20.37999916
3595,11-04-1960,0.232945532,28.56999969,20.5
3596,11-05-1960,0.0,27.94000053,20.77000046
3597,11-06-1960,9.559963226,28.82999992,21.02000046
3598,11-07-1960,4.948662758,30.18000031,20.87999916
3599,11-08-1960,2.389140606,30.14999962,20.88999939
3600,11-09-1960,2.818640947,28.87999916,20.95999908
3601,11-10-1960,17.71830559,29.15999985,20.88999939
3602,11-11-1960,0.0,29.35000038,19.56999969
3603,11-12-1960,0.0,28.70000076,18.05999947
3604,13-11-1960,0.0,29.02000046,17.12999916
3605,14-11-1960,0.0,29.52000046,16.93000031
3606,15-11-1960,0.0,29.75,16.84000015
3607,16-11-1960,0.0,29.54000092,17.13999939
3608,17-11-1960,0.0,28.29000092,16.68000031
3609,18-11-1960,0.0,29.85000038,16.47999954
3610,19-11-1960,0.0,29.37000084,14.89999962
3611,20-11-1960,0.0,29.62999916,16.25
3612,21-11-1960,0.0,29.15999985,17.96999931
3613,22-11-1960,0.0,29.71999931,18.52000046
3614,23-11-1960,0.0,30.69000053,17.53000069
3615,24-11-1960,0.0,31.63999939,17.03000069
3616,25-11-1960,0.0,30.67000008,15.81999969
3617,26-11-1960,0.0,28.13999939,13.68000031
3618,27-11-1960,0.0,27.97999954,14.56999969
3619,28-11-1960,0.0,28.98999977,13.46000004
3620,29-11-1960,0.0,29.88999939,15.38000011
3621,30-11-1960,0.0,29.79999924,12.77999973
3622,12-01-1960,0.0,28.88999939,11.90999985
3623,12-02-1960,0.0,28.18000031,11.63000011
3624,12-03-1960,0.0,27.36000061,17.0
3625,12-04-1960,11.99518299,27.46999931,19.90999985
3626,12-05-1960,11.59028912,29.86000061,19.37999916
3627,12-06-1960,0.0,31.68000031,19.53000069
3628,12-07-1960,0.0,31.59000015,18.87000084
3629,12-08-1960,0.0,31.35000038,18.39999962
3630,12-09-1960,0.0,30.80999947,18.45999908
3631,12-10-1960,0.0,29.95000076,17.62000084
3632,12-11-1960,0.0,30.02000046,17.85000038
3633,12-12-1960,0.0,29.02000046,16.46999931
3634,13-12-1960,0.0,28.54000092,16.38999939
3635,14-12-1960,0.0,26.48999977,16.38999939
3636,15-12-1960,0.0,27.20000076,16.38999939
3637,16-12-1960,0.0,26.93000031,14.64999962
3638,17-12-1960,0.0,28.44000053,14.82999992
3639,18-12-1960,0.0,29.04000092,14.89999962
3640,19-12-1960,0.0,29.65999985,14.81000042
3641,20-12-1960,0.0,30.15999985,15.11999989
3642,21-12-1960,0.0,30.23999977,15.13000011
3643,22-12-1960,0.0,29.87000084,15.27999973
3644,23-12-1960,0.0,30.70000076,15.61999989
3645,24-12-1960,0.0,30.94000053,15.22000027
3646,25-12-1960,0.0,31.52000046,14.81000042
3647,26-12-1960,0.0,31.42000008,15.28999996
3648,27-12-1960,0.0,31.17000008,14.93999958
3649,28-12-1960,0.0,30.59000015,14.89000034
3650,29-12-1960,0.0,29.42000008,15.61999989
3651,30-12-1960,0.0,28.75,15.23999977
3652,31-12-1960,0.0,30.76000023,18.22999954
3653,01-01-1961,0.0,29.78000069,19.94000053
3654,01-02-1961,0.0,30.61000061,20.59000015
3655,01-03-1961,0.0,30.45000076,19.87000084
3656,01-04-1961,3.68032527,30.76000023,18.76000023
3657,01-05-1961,0.0,28.34000015,17.18000031
3658,01-06-1961,0.0,29.87000084,17.89999962
3659,01-07-1961,0.0,30.27000046,16.5
3660,01-08-1961,0.0,30.20999908,16.17000008
3661,01-09-1961,0.0,30.12000084,15.80000019
3662,01-10-1961,0.0,29.72999954,15.10999966
3663,01-11-1961,0.0,30.12999916,16.47999954
3664,01-12-1961,0.0,29.38999939,17.20000076
3665,13-01-1961,0.0,30.14999962,16.47999954
3666,14-01-1961,0.0,30.18000031,17.25
3667,15-01-1961,0.0,28.71999931,16.48999977
3668,16-01-1961,0.0,30.31999969,15.26000023
3669,17-01-1961,0.0,30.92000008,15.90999985
3670,18-01-1961,0.0,29.01000023,16.17000008
3671,19-01-1961,0.0,28.11000061,15.53999996
3672,20-01-1961,0.0,28.71999931,15.57999992
3673,21-01-1961,0.0,30.03000069,16.21999931
3674,22-01-1961,0.0,29.92000008,17.10000038
3675,23-01-1961,0.0,30.11000061,16.31999969
3676,24-01-1961,0.0,30.88999939,16.14999962
3677,25-01-1961,0.0,30.25,16.73999977
3678,26-01-1961,0.0,30.34000015,16.43000031
3679,27-01-1961,0.0,30.45000076,16.70000076
3680,28-01-1961,0.0,29.96999931,16.36000061
3681,29-01-1961,0.0,29.09000015,16.62999916
3682,30-01-1961,0.0,30.87000084,19.84000015
3683,31-01-1961,0.0,31.56999969,19.76000023
3684,02-01-1961,0.0,31.40999985,19.82999992
3685,02-02-1961,0.0,32.77000046,19.29999924
3686,02-03-1961,0.0,33.0,19.70000076
3687,02-04-1961,0.0,32.79000092,18.51000023
3688,02-05-1961,0.0,33.75,20.14999962
3689,02-06-1961,1.237165689,33.27999878,20.72999954
3690,02-07-1961,0.0,32.84000015,20.79000092
3691,02-08-1961,0.0,30.70000076,16.95999908
3692,02-09-1961,0.0,28.78000069,15.26000023
3693,02-10-1961,0.0,29.23999977,16.09000015
3694,02-11-1961,0.962954521,30.76000023,20.27000046
3695,02-12-1961,0.0,32.06000137,20.36000061
3696,13-02-1961,0.0,32.34999847,17.38999939
3697,14-02-1961,0.0,31.67000008,16.81999969
3698,15-02-1961,0.0,30.32999992,16.5
3699,16-02-1961,0.0,29.28000069,15.68999958
3700,17-02-1961,0.0,28.95999908,14.02000046
3701,18-02-1961,0.0,30.29000092,15.85000038
3702,19-02-1961,0.0,30.34000015,15.06999969
3703,20-02-1961,0.0,31.57999992,15.65999985
3704,21-02-1961,0.0,33.65999985,16.76000023
3705,22-02-1961,0.0,34.49000168,18.90999985
3706,23-02-1961,0.0,34.77999878,19.26000023
3707,24-02-1961,0.0,34.86999893,20.12000084
3708,25-02-1961,0.0,35.47999954,20.17000008
3709,26-02-1961,0.0,35.83000183,19.32999992
3710,27-02-1961,0.0,35.81999969,18.78000069
3711,28-02-1961,0.0,36.61999893,18.57999992
3712,03-01-1961,0.0,36.99000168,19.73999977
3713,03-02-1961,0.0,36.95999908,19.82999992
3714,03-03-1961,0.0,37.65999985,20.85000038
3715,03-04-1961,0.0,37.25,20.85000038
3716,03-05-1961,0.0,38.38999939,21.69000053
3717,03-06-1961,0.0,37.27000046,22.46999931
3718,03-07-1961,0.0,37.11999893,22.77000046
3719,03-08-1961,0.0,36.61000061,21.75
3720,03-09-1961,0.0,35.52999878,21.18000031
3721,03-10-1961,0.0,35.91999817,21.80999947
3722,03-11-1961,0.0,37.22000122,22.02000046
3723,03-12-1961,0.0,37.54000092,21.87999916
3724,13-03-1961,0.0,37.36999893,22.71999931
3725,14-03-1961,0.0,37.65000153,22.30999947
3726,15-03-1961,0.0,37.04999924,22.32999992
3727,16-03-1961,0.0,37.24000168,21.92000008
3728,17-03-1961,0.0,37.84999847,23.45999908
3729,18-03-1961,0.0,38.61999893,23.29999924
3730,19-03-1961,0.0,38.43999863,24.10000038
3731,20-03-1961,0.0,39.18999863,23.20000076
3732,21-03-1961,0.0,39.13999939,23.17000008
3733,22-03-1961,0.0,39.25,24.43000031
3734,23-03-1961,0.0,39.56000137,24.54999924
3735,24-03-1961,2.246432543,39.06999969,25.36000061
3736,25-03-1961,1.071549416,39.43000031,24.54999924
3737,26-03-1961,0.0,39.31000137,23.90999985
3738,27-03-1961,5.392502785,38.08000183,23.27000046
3739,28-03-1961,0.232945532,38.06999969,23.43000031
3740,29-03-1961,0.0,37.38999939,23.94000053
3741,30-03-1961,0.0,36.90999985,23.20000076
3742,31-03-1961,1.399950743,36.04999924,22.51000023
3743,04-01-1961,4.342942238,36.04999924,22.38999939
3744,04-02-1961,0.0,33.84000015,21.95999908
3745,04-03-1961,0.0,35.79999924,22.68000031
3746,04-04-1961,0.0,36.88000107,24.02000046
3747,04-05-1961,0.232945532,37.20000076,22.32999992
3748,04-06-1961,0.0,37.58000183,24.10000038
3749,04-07-1961,5.174239159,38.72000122,24.09000015
3750,04-08-1961,1.517254114,39.24000168,24.79000092
3751,04-09-1961,0.0,38.25999832,24.53000069
3752,04-10-1961,0.0,38.91999817,25.20000076
3753,04-11-1961,0.0,39.5,25.45999908
3754,04-12-1961,0.0,39.75,25.53000069
3755,13-04-1961,0.0,40.04999924,25.31999969
3756,14-04-1961,0.0,40.02999878,25.85000038
3757,15-04-1961,0.0,40.38999939,26.44000053
3758,16-04-1961,1.211316705,40.61999893,26.34000015
3759,17-04-1961,0.0,41.31000137,27.05999947
3760,18-04-1961,0.0,40.86000061,26.18000031
3761,19-04-1961,0.0,41.95000076,25.18000031
3762,20-04-1961,0.0,42.52999878,26.60000038
3763,21-04-1961,0.0,41.75999832,26.72999954
3764,22-04-1961,0.0,42.47000122,25.29000092
3765,23-04-1961,0.0,42.24000168,27.54999924
3766,24-04-1961,3.533575535,41.34000015,25.90999985
3767,25-04-1961,0.0,40.58000183,26.37000084
3768,26-04-1961,0.0,40.33000183,26.39999962
3769,27-04-1961,0.0,39.50999832,26.75
3770,28-04-1961,0.0,40.15000153,25.63999939
3771,29-04-1961,0.0,39.45999908,26.87999916
3772,30-04-1961,1.048254848,39.65000153,26.73999977
3773,05-01-1961,0.0,38.93999863,24.36000061
3774,05-02-1961,0.0,38.68999863,26.23999977
3775,05-03-1961,1.840269685,39.72999954,26.88999939
3776,05-04-1961,0.0,39.24000168,27.61000061
3777,05-05-1961,0.0,40.29000092,26.69000053
3778,05-06-1961,0.792014837,40.29999924,25.70999908
3779,05-07-1961,4.648562908,39.65999985,24.11000061
3780,05-08-1961,0.0,36.88999939,24.79000092
3781,05-09-1961,0.0,38.63000107,26.29999924
3782,05-10-1961,2.654471636,39.41999817,26.19000053
3783,05-11-1961,0.488354862,39.63999939,27.97999954
3784,05-12-1961,2.468114853,39.84000015,27.0
3785,13-05-1961,18.79707718,40.09999847,27.06999969
3786,14-05-1961,9.731286049,40.43999863,24.28000069
3787,15-05-1961,0.813924789,38.09000015,24.48999977
3788,16-05-1961,0.0,37.59999847,24.60000038
3789,17-05-1961,0.0,37.25999832,26.89999962
3790,18-05-1961,0.0,40.40999985,26.37999916
3791,19-05-1961,0.0,41.09000015,27.92000008
3792,20-05-1961,0.0,41.25,28.31999969
3793,21-05-1961,0.0,40.65000153,25.97999954
3794,22-05-1961,0.0,38.54000092,24.09000015
3795,23-05-1961,0.0,38.56999969,26.37999916
3796,24-05-1961,0.0,38.18000031,27.31999969
3797,25-05-1961,0.380702972,37.20000076,26.23999977
3798,26-05-1961,9.937082291,35.75999832,25.53000069
3799,27-05-1961,0.395632505,34.13999939,25.09000015
3800,28-05-1961,0.414163113,38.38999939,26.65999985
3801,29-05-1961,0.0,38.02000046,27.05999947
3802,30-05-1961,0.0,38.31000137,26.75
3803,31-05-1961,0.0,38.06999969,26.45000076
3804,06-01-1961,13.01171875,38.13000107,25.70999908
3805,06-02-1961,0.0,37.95999908,26.70000076
3806,06-03-1961,15.18397522,39.09000015,24.53000069
3807,06-04-1961,0.0,34.25,25.26000023
3808,06-05-1961,2.474331379,35.59000015,24.26000023
3809,06-06-1961,15.218647,34.34000015,22.82999992
3810,06-07-1961,33.30828476,32.97000122,23.02000046
3811,06-08-1961,1.929775715,32.68000031,23.73999977
3812,06-09-1961,0.0,34.97000122,24.86000061
3813,06-10-1961,1.137194514,35.18000031,24.21999931
3814,06-11-1961,0.0,32.90000153,24.03000069
3815,06-12-1961,5.349617481,31.25,24.04000092
3816,13-06-1961,0.0,32.63000107,24.95000076
3817,14-06-1961,0.745425701,32.79000092,24.37999916
3818,15-06-1961,0.326123714,33.45999908,24.68000031
3819,16-06-1961,0.0,34.25999832,24.26000023
3820,17-06-1961,0.0,36.33000183,25.22999954
3821,18-06-1961,0.0,36.49000168,26.30999947
3822,19-06-1961,8.083400726,35.22999954,22.05999947
3823,20-06-1961,12.03418064,30.92000008,22.17000008
3824,21-06-1961,5.889155388,29.89999962,22.93000031
3825,22-06-1961,10.45485306,31.38999939,22.80999947
3826,23-06-1961,0.0,32.5,23.39999962
3827,24-06-1961,0.0,33.61000061,24.26000023
3828,25-06-1961,0.0,33.61000061,23.30999947
3829,26-06-1961,6.797528744,33.0,22.18000031
3830,27-06-1961,5.053005219,32.61000061,22.72999954
3831,28-06-1961,0.920030296,31.19000053,23.25
3832,29-06-1961,10.34480286,31.46999931,22.55999947
3833,30-06-1961,1.66040659,32.22999954,23.29999924
3834,07-01-1961,5.086664677,30.52000046,23.20000076
3835,07-02-1961,7.455550671,28.82999992,23.39999962
3836,07-03-1961,2.03449893,29.70999908,23.45999908
3837,07-04-1961,0.0,31.86000061,23.81999969
3838,07-05-1961,0.0,32.34999847,24.39999962
3839,07-06-1961,0.183418468,31.07999992,23.48999977
3840,07-07-1961,0.0,31.53000069,23.45999908
3841,07-08-1961,0.116472766,29.48999977,22.60000038
3842,07-09-1961,0.116472766,28.0,23.34000015
3843,07-10-1961,0.61665529,27.62999916,23.05999947
3844,07-11-1961,8.02112484,29.37000084,22.63999939
3845,07-12-1961,32.83316803,30.31999969,22.70000076
3846,13-07-1961,9.48393631,26.87000084,22.85000038
3847,14-07-1961,0.0,28.80999947,22.45000076
3848,15-07-1961,0.949580729,31.37000084,23.03000069
3849,16-07-1961,0.0,30.65999985,23.78000069
3850,17-07-1961,0.0,29.32999992,22.12999916
3851,18-07-1961,0.843724906,29.06999969,22.75
3852,19-07-1961,3.788325787,29.92000008,22.28000069
3853,20-07-1961,64.26148224,31.40999985,21.98999977
3854,21-07-1961,30.90518379,27.52000046,21.73999977
3855,22-07-1961,7.952197552,27.19000053,21.93000031
3856,23-07-1961,4.422272205,29.59000015,22.37000084
3857,24-07-1961,2.480852127,29.37000084,22.54000092
3858,25-07-1961,34.82387543,29.45999908,22.40999985
3859,26-07-1961,6.546011448,29.19000053,21.85000038
3860,27-07-1961,0.139767319,30.38999939,22.86000061
3861,28-07-1961,13.31131649,29.64999962,22.57999992
3862,29-07-1961,24.23475838,28.55999947,22.38999939
3863,30-07-1961,16.66806602,28.63999939,22.26000023
3864,31-07-1961,17.19443703,29.07999992,22.97999954
3865,08-01-1961,8.069312096,29.71999931,22.45999908
3866,08-02-1961,1.238412142,27.79999924,22.68000031
3867,08-03-1961,2.958674192,29.72999954,22.67000008
3868,08-04-1961,0.421253651,29.93000031,22.64999962
3869,08-05-1961,0.0,30.43000031,22.96999931
3870,08-06-1961,5.221189499,29.02000046,23.29000092
3871,08-07-1961,1.257823348,30.90999985,23.04999924
3872,08-08-1961,0.0,31.20999908,22.69000053
3873,08-09-1961,0.0,31.62999916,22.85000038
3874,08-10-1961,4.062185764,32.16999817,23.03000069
3875,08-11-1961,0.0,32.22999954,23.26000023
3876,08-12-1961,7.575512886,32.43999863,23.11000061
3877,13-08-1961,0.485281825,32.08000183,23.51000023
3878,14-08-1961,11.57363701,30.13999939,23.59000015
3879,15-08-1961,0.318331361,31.37999916,22.11000061
3880,16-08-1961,15.5803709,28.43000031,22.36000061
3881,17-08-1961,30.05898857,30.86000061,21.97999954
3882,18-08-1961,6.229540348,28.15999985,21.87999916
3883,19-08-1961,1.539350748,26.59000015,22.0
3884,20-08-1961,0.873507202,26.62999916,22.26000023
3885,21-08-1961,0.541441023,28.12000084,22.37000084
3886,22-08-1961,0.271757811,27.53000069,22.40999985
3887,23-08-1961,0.0,30.13999939,22.54999924
3888,24-08-1961,0.0,29.13999939,22.57999992
3889,25-08-1961,0.0,29.97999954,22.62999916
3890,26-08-1961,0.0,31.48999977,22.70999908
3891,27-08-1961,0.0,32.06000137,23.15999985
3892,28-08-1961,0.0,32.31999969,22.46999931
3893,29-08-1961,7.188936234,32.15999985,22.27000046
3894,30-08-1961,11.79275322,26.47999954,22.36000061
3895,31-08-1961,0.155290172,28.70000076,22.79000092
3896,09-01-1961,4.482709885,28.97999954,22.06999969
3897,09-02-1961,1.702685356,27.17000008,21.88999939
3898,09-03-1961,0.813924789,27.76000023,22.06999969
3899,09-04-1961,3.896676064,29.98999977,22.23999977
3900,09-05-1961,3.505639076,31.18000031,22.30999947
3901,09-06-1961,5.534688473,30.06999969,22.36000061
3902,09-07-1961,10.17638302,29.38999939,21.73999977
3903,09-08-1961,3.770670176,29.28000069,21.63999939
3904,09-09-1961,0.116472766,29.13999939,21.87000084
3905,09-10-1961,0.0,30.22999954,22.17000008
3906,09-11-1961,0.0,31.15999985,21.75
3907,09-12-1961,0.0,31.77000046,22.03000069
3908,13-09-1961,0.476888001,31.48999977,23.10000038
3909,14-09-1961,0.0,31.81999969,23.04000092
3910,15-09-1961,0.0,30.77000046,22.60000038
3911,16-09-1961,0.0,29.93000031,22.36000061
3912,17-09-1961,4.205638409,32.27000046,22.48999977
3913,18-09-1961,2.897572279,32.38999939,22.87999916
3914,19-09-1961,7.137054443,31.47999954,23.30999947
3915,20-09-1961,0.0,31.36000061,23.31999969
3916,21-09-1961,13.0537653,29.62000084,22.71999931
3917,22-09-1961,12.95631599,28.36000061,21.65999985
3918,23-09-1961,14.86509132,28.27000046,22.34000015
3919,24-09-1961,1.79844451,30.09000015,22.21999931
3920,25-09-1961,0.28339836,31.78000069,23.25
3921,26-09-1961,0.349418283,32.02999878,21.94000053
3922,27-09-1961,10.80203629,29.29999924,21.19000053
3923,28-09-1961,0.0,31.14999962,21.55999947
3924,29-09-1961,0.139767319,31.92000008,22.56999969
3925,30-09-1961,0.0,31.87999916,22.15999985
3926,10-01-1961,11.10506058,31.52000046,22.52000046
3927,10-02-1961,9.343820572,31.71999931,21.70999908
3928,10-03-1961,3.727851152,27.90999985,21.56999969
3929,10-04-1961,1.890377641,31.34000015,22.67000008
3930,10-05-1961,3.837656975,32.68999863,22.29000092
3931,10-06-1961,13.79559994,32.25,22.78000069
3932,10-07-1961,40.8574295,29.32999992,21.31999969
3933,10-08-1961,59.11222458,27.78000069,21.12000084
3934,10-09-1961,5.524384975,27.15999985,21.30999947
3935,10-10-1961,0.174701437,27.20000076,21.35000038
3936,10-11-1961,0.0,27.97999954,20.61000061
3937,10-12-1961,0.0,30.02000046,21.5
3938,13-10-1961,0.0,30.95999908,22.01000023
3939,14-10-1961,0.94519937,32.06000137,22.61000061
3940,15-10-1961,5.045070171,32.02999878,21.89999962
3941,16-10-1961,10.35566998,31.38999939,21.32999992
3942,17-10-1961,0.0,31.46999931,20.57999992
3943,18-10-1961,0.0,31.28000069,19.81999969
3944,19-10-1961,0.0,30.22999954,19.60000038
3945,20-10-1961,0.0,28.44000053,20.87000084
3946,21-10-1961,0.0,30.05999947,21.27000046
3947,22-10-1961,0.0,30.75,21.61000061
3948,23-10-1961,0.0,30.84000015,19.79000092
3949,24-10-1961,0.0,29.79999924,19.34000015
3950,25-10-1961,0.0,30.03000069,20.23999977
3951,26-10-1961,0.0,29.70999908,20.78000069
3952,27-10-1961,4.072397232,29.37000084,21.12999916
3953,28-10-1961,19.23477745,28.78000069,20.96999931
3954,29-10-1961,7.56078434,27.36000061,19.87999916
3955,30-10-1961,1.077087641,27.56999969,20.09000015
3956,31-10-1961,0.0,29.30999947,20.80999947
3957,11-01-1961,0.0,30.13999939,20.17000008
3958,11-02-1961,0.0,29.96999931,19.89999962
3959,11-03-1961,5.702626228,29.69000053,19.76000023
3960,11-04-1961,5.111899853,28.86000061,20.25
3961,11-05-1961,1.027143359,27.37000084,20.06999969
3962,11-06-1961,2.136468172,28.18000031,19.80999947
3963,11-07-1961,0.0,28.36000061,19.52000046
3964,11-08-1961,0.0,28.95000076,19.04000092
3965,11-09-1961,0.0,29.10000038,17.86000061
3966,11-10-1961,0.0,28.59000015,16.54999924
3967,11-11-1961,0.0,28.53000069,16.73999977
3968,11-12-1961,0.0,28.85000038,17.62000084
3969,13-11-1961,0.0,28.27000046,17.70000076
3970,14-11-1961,0.0,28.51000023,18.02000046
3971,15-11-1961,0.0,28.64999962,18.17000008
3972,16-11-1961,0.0,29.04000092,17.70999908
3973,17-11-1961,0.0,27.90999985,16.72999954
3974,18-11-1961,0.0,29.55999947,17.18000031
3975,19-11-1961,0.0,29.68000031,17.43000031
3976,20-11-1961,0.0,28.70999908,16.06999969
3977,21-11-1961,0.0,27.96999931,15.59000015
3978,22-11-1961,0.0,28.20999908,15.92000008
3979,23-11-1961,0.0,28.39999962,15.68000031
3980,24-11-1961,0.0,28.56999969,16.32999992
3981,25-11-1961,0.0,29.46999931,17.32999992
3982,26-11-1961,0.0,28.11000061,15.47999954
3983,27-11-1961,0.0,27.87999916,14.36999989
3984,28-11-1961,0.0,27.20000076,12.73999977
3985,29-11-1961,0.0,26.28000069,12.93000031
3986,30-11-1961,0.0,27.45000076,16.52000046
3987,12-01-1961,0.0,28.07999992,15.42000008
3988,12-02-1961,0.0,28.18000031,14.71000004
3989,12-03-1961,0.0,27.53000069,14.61999989
3990,12-04-1961,0.0,27.94000053,14.48999977
3991,12-05-1961,0.0,28.11000061,15.94999981
3992,12-06-1961,0.0,28.79999924,16.94000053
3993,12-07-1961,0.0,29.34000015,17.17000008
3994,12-08-1961,0.0,28.96999931,17.37000084
3995,12-09-1961,0.0,28.81999969,17.18000031
3996,12-10-1961,0.0,28.22999954,15.89000034
3997,12-11-1961,0.0,29.23999977,15.60999966
3998,12-12-1961,0.0,29.62999916,16.23999977
3999,13-12-1961,0.0,29.15999985,16.45999908
4000,14-12-1961,0.0,29.20999908,15.30000019
4001,15-12-1961,0.0,29.37000084,15.77000046
4002,16-12-1961,0.0,29.31999969,16.62000084
4003,17-12-1961,0.0,28.55999947,17.15999985
4004,18-12-1961,0.0,28.89999962,17.95999908
4005,19-12-1961,0.567322075,28.68000031,17.70000076
4006,20-12-1961,0.0,27.45000076,16.62999916
4007,21-12-1961,0.0,27.23999977,16.5
4008,22-12-1961,0.0,27.06999969,16.20999908
4009,23-12-1961,0.0,25.57999992,14.48999977
4010,24-12-1961,0.0,27.22999954,13.5
4011,25-12-1961,0.0,27.11000061,13.18999958
4012,26-12-1961,0.0,26.42000008,13.36999989
4013,27-12-1961,0.0,27.06999969,12.31999969
4014,28-12-1961,0.0,26.94000053,12.27999973
4015,29-12-1961,0.0,26.71999931,11.64000034
4016,30-12-1961,0.0,26.97999954,10.81000042
4017,31-12-1961,0.0,27.06999969,11.02999973
4018,01-01-1962,0.0,27.46999931,11.35000038
4019,01-02-1962,0.0,27.01000023,12.51000023
4020,01-03-1962,0.0,26.88999939,11.19999981
4021,01-04-1962,0.0,26.30999947,10.81000042
4022,01-05-1962,0.0,26.65999985,10.06999969
4023,01-06-1962,0.0,27.18000031,10.84000015
4024,01-07-1962,0.0,27.90999985,10.61999989
4025,01-08-1962,0.0,28.88999939,12.47999954
4026,01-09-1962,0.0,28.42000008,13.75
4027,01-10-1962,0.0,28.21999931,14.52000046
4028,01-11-1962,0.0,27.75,14.76000023
4029,01-12-1962,0.0,28.76000023,14.56999969
4030,13-01-1962,0.0,29.76000023,14.38000011
4031,14-01-1962,0.0,29.64999962,14.27000046
4032,15-01-1962,0.0,29.34000015,13.61999989
4033,16-01-1962,0.0,29.34000015,14.55000019
4034,17-01-1962,4.883548737,28.32999992,13.43000031
4035,18-01-1962,0.0,28.19000053,14.36999989
4036,19-01-1962,0.0,28.34000015,14.32999992
4037,20-01-1962,0.0,28.96999931,14.39000034
4038,21-01-1962,0.0,29.34000015,14.77000046
4039,22-01-1962,0.0,29.12000084,16.10000038
4040,23-01-1962,0.0,29.70000076,16.32999992
4041,24-01-1962,0.0,30.59000015,17.87000084
4042,25-01-1962,0.0,30.55999947,18.53000069
4043,26-01-1962,0.0,30.23999977,18.94000053
4044,27-01-1962,0.976709723,28.94000053,17.56999969
4045,28-01-1962,10.95035076,27.70999908,15.11999989
4046,29-01-1962,3.548711777,28.09000015,14.09000015
4047,30-01-1962,0.0,28.70000076,14.76000023
4048,31-01-1962,0.0,28.39999962,15.46000004
4049,02-01-1962,0.0,29.29000092,16.22999954
4050,02-02-1962,0.0,29.54999924,16.22999954
4051,02-03-1962,0.0,28.75,15.48999977
4052,02-04-1962,0.0,29.0,16.03000069
4053,02-05-1962,0.0,28.90999985,16.37999916
4054,02-06-1962,0.0,28.88999939,16.82999992
4055,02-07-1962,0.0,28.79000092,17.90999985
4056,02-08-1962,2.278989315,30.52000046,18.70999908
4057,02-09-1962,6.185828686,32.09999847,19.04999924
4058,02-10-1962,0.0,31.85000038,18.59000015
4059,02-11-1962,0.0,31.56999969,18.51000023
4060,02-12-1962,0.0,32.22999954,17.98999977
4061,13-02-1962,0.0,33.79000092,17.54999924
4062,14-02-1962,0.0,34.11999893,18.65999985
4063,15-02-1962,0.0,34.15999985,18.31999969
4064,16-02-1962,0.0,32.72000122,19.02000046
4065,17-02-1962,0.0,32.31999969,18.75
4066,18-02-1962,0.0,32.97999954,19.28000069
4067,19-02-1962,0.0,32.04999924,17.88999939
4068,20-02-1962,0.0,31.25,20.04000092
4069,21-02-1962,0.0,28.53000069,18.60000038
4070,22-02-1962,7.808082104,28.06999969,17.92000008
4071,23-02-1962,0.781367838,31.57999992,18.78000069
4072,24-02-1962,0.0,31.87000084,17.75
4073,25-02-1962,0.0,33.54000092,20.02000046
4074,26-02-1962,5.534688473,32.45000076,19.63999939
4075,27-02-1962,4.004509926,33.34999847,19.80999947
4076,28-02-1962,9.571755409,33.27999878,19.29000092
4077,03-01-1962,0.0,33.65000153,18.12999916
4078,03-02-1962,0.0,33.77000046,18.85000038
4079,03-03-1962,0.0,33.27000046,20.17000008
4080,03-04-1962,0.0,33.34999847,21.18000031
4081,03-05-1962,0.0,33.18000031,19.36000061
4082,03-06-1962,0.0,33.63999939,21.18000031
4083,03-07-1962,0.0,34.31000137,21.78000069
4084,03-08-1962,0.0,34.79000092,22.71999931
4085,03-09-1962,0.0,35.36000061,20.70999908
4086,03-10-1962,0.0,35.43000031,20.80999947
4087,03-11-1962,0.0,35.22999954,21.32999992
4088,03-12-1962,0.0,34.72000122,21.07999992
4089,13-03-1962,0.0,34.31999969,19.44000053
4090,14-03-1962,0.0,34.22999954,20.60000038
4091,15-03-1962,0.0,35.45000076,20.87999916
4092,16-03-1962,0.0,35.47999954,20.80999947
4093,17-03-1962,0.0,34.95000076,21.43000031
4094,18-03-1962,0.0,35.68999863,20.61000061
4095,19-03-1962,0.0,36.27999878,21.20000076
4096,20-03-1962,0.0,35.34999847,21.46999931
4097,21-03-1962,0.0,34.93000031,22.46999931
4098,22-03-1962,0.0,34.52999878,21.94000053
4099,23-03-1962,0.0,35.22999954,22.20999908
4100,24-03-1962,0.0,35.00999832,21.21999931
4101,25-03-1962,0.0,35.81000137,21.92000008
4102,26-03-1962,0.0,36.18000031,21.46999931
4103,27-03-1962,0.0,35.90000153,23.20000076
